_id|isPb|wpm|acc|rawWpm|consistency|charStats|mode|mode2|quoteLength|restartCount|testDuration|afkDuration|incompleteTestSeconds|punctuation|numbers|language|funbox|difficulty|lazyMode|blindMode|bailedOut|tags|timestamp
63c937995ee1013d2cc49ab7||80.8|85.83|100|74.53|101,9,3,1|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674131353000
63c937885ee1013d2cc49a20||84.8|95.5|84.8|66.25|106,0,0,0|time|15|-1|1|15|0|1.85|false|false|english|none|normal|false|false|false||1674131336000
63c937755ee1013d2cc49983||100|96.92|100|69.43|125,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674131317000
63c937655ee1013d2cc49909||94.4|93.18|103.2|70.02|118,3,1,0|time|15|-1|1|15|0|5.59|false|false|english|none|normal|false|false|false||1674131301000
63c9374e5ee1013d2cc4984f||113.6|96.62|116.8|83.09|142,2,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674131278000
63c936395ee1013d2cc48f33||102.33|93.43|107.93|75.08|128,5,1,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1674131001000
63c936295ee1013d2cc48e99||93.6|97.54|97.6|73.87|117,2,0,0|time|15|-1|2|15|0|15.03|false|false|english|none|normal|false|false|false||1674130985000
63c936075ee1013d2cc48d7b||100|98.47|100|77.3|125,0,0,0|time|15|-1|1|15|0|4.11|false|false|english|none|normal|false|false|false||1674130951000
63c935f05ee1013d2cc48cb4||92.8|95.87|95.2|72.67|116,3,0,0|time|15|-1|1|15|0|7.37|false|false|english|none|normal|false|false|false||1674130928000
63c935d65ee1013d2cc48bc7||107.93|94.48|114.32|79.08|135,4,1,0|time|15|-1|1|15.01|0|1.57|false|false|english|none|normal|false|false|false||1674130902000
63c935c35ee1013d2cc48b25||86.4|87.59|105.6|78.52|108,8,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674130883000
63c935b35ee1013d2cc48a8b||94.4|92.42|105.6|79.17|118,7,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674130867000
63c935a05ee1013d2cc489e5||92|93.8|101.6|68.29|115,3,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674130848000
63c9358d5ee1013d2cc4894c||85.6|92.19|96|70.09|107,2,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674130829000
63c9357c5ee1013d2cc488b6||99.93|96.92|99.93|77.05|125,0,0,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1674130812000
63c9356c5ee1013d2cc48835||79.2|94.44|79.2|58.76|99,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674130796000
63c933465ee1013d2cbf2680||97.6|97.69|104|76.67|122,2,0,0|time|15|-1|1|15|0|5.56|false|false|english|none|normal|false|false|false||1674130246000
63c9332f5ee1013d2cbf25e0||96.8|97.58|96.8|80.51|121,0,0,0|time|15|-1|1|15|0|5.61|false|false|english|none|normal|false|false|false||1674130223000
63c933175ee1013d2cbf2514||100|100|100|77.8|125,0,0,0|time|15|-1|2|15|0|3.16|false|false|english|none|normal|false|false|false||1674130199000
63c933005ee1013d2cbf2462||100|98.46|104|80.85|125,0,1,0|time|15|-1|1|15|0|1.66|false|false|english|none|normal|false|false|false||1674130176000
63c92fa55ee1013d2cb9ba99||100|100|100|76.95|125,0,0,0|time|15|-1|1|15|0|4.1|false|false|english|none|normal|false|false|false||1674129317000
63c92f8f5ee1013d2cb9ba03||80|86.61|98.4|72.77|100,8,1,1|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674129295000
63c92f7f5ee1013d2cb9b983||102.4|95.62|107.2|76.73|128,2,0,0|time|15|-1|1|15|0|2.12|false|false|english|none|normal|false|false|false||1674129279000
63c92f6a5ee1013d2cb9b8da||102.4|93.84|116.8|77.98|128,4,2,0|time|15|-1|1|15|0|0.09|false|false|english|none|normal|false|false|false||1674129258000
63c92f585ee1013d2cb9b851||100|93.33|103.2|66.31|125,3,0,0|time|15|-1|2|15|0|1.66|false|false|english|none|normal|false|false|false||1674129240000
63c92f445ee1013d2cb9b7c5||97.6|91.61|113.6|76.43|122,7,1,1|time|15|-1|2|15|0|9.23|false|false|english|none|normal|false|false|false||1674129220000
63c92f285ee1013d2cb9b6ff||114.4|97.35|118.4|69.99|143,1,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674129192000
63c92f185ee1013d2cb9b67e||104.8|97.12|110.4|74.32|131,2,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674129176000
63c92ef95ee1013d2cb9b595||105.6|96.48|113.6|77.55|132,2,1,0|time|15|-1|1|15|0|6.61|false|false|english|none|normal|false|false|false||1674129145000
63c92edd5ee1013d2cb9b4d7||109.6|95.89|116|74.98|137,4,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674129117000
63c92ecc5ee1013d2cb9b462||115.2|100|115.2|77.89|144,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674129100000
63c92ebc5ee1013d2cb9b3e1||98.4|88.67|120|89.05|123,11,2,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674129084000
63c92eab5ee1013d2cb9b364||100|92.47|115.2|81.83|125,5,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674129067000
63c92e9b5ee1013d2cb9b2e2||102.33|94.37|111.93|80.77|128,3,1,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1674129051000
63c92e7a5ee1013d2cb9b1d4||103.2|95.07|112.8|75.95|129,3,1,1|time|15|-1|3|15|0|21.56|false|false|english|none|normal|false|false|false||1674129018000
63c92e515ee1013d2cb9b0c6||102.33|97.74|106.33|72.73|128,2,0,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1674128977000
63c92e415ee1013d2cb9b057||107.2|96.43|111.2|78.33|134,2,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674128961000
63c92e305ee1013d2cb9afe7||99.2|89.17|124|81.26|124,8,2,1|time|15|-1|1|15|0|11.8|false|false|english|none|normal|false|false|false||1674128944000
63c92e135ee1013d2cb9af06||91.2|94.21|94.4|65.69|114,3,0,1|time|15|-1|2|15|0|10.34|false|false|english|none|normal|false|false|false||1674128915000
63c92df75ee1013d2cb9ae26||88.8|90.58|109.6|79.68|111,5,3,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674128887000
63c92de65ee1013d2cb9adb4||96.8|90.85|112|71.43|121,7,2,0|time|15|-1|2|15|0|3.16|false|false|english|none|normal|false|false|false||1674128870000
63c92dc95ee1013d2cb9acce||104.73|93.06|111.93|68.7|131,4,0,1|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1674128841000
63c92d9c5ee1013d2cb9ab91||100.8|94.85|105.6|76.36|126,2,0,0|time|15|-1|1|15|0|0.14|false|false|english|none|normal|false|false|false||1674128796000
63c92d895ee1013d2cb9ab1a||104|95.07|112|75.95|130,3,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674128777000
63c92d795ee1013d2cb9aa94||91.2|88.55|97.6|77.3|114,4,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674128761000
63c92d525ee1013d2cb9a982||103.2|92.91|111.2|73.43|129,5,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674128722000
63c92d415ee1013d2cb9a919||88|88.24|105.6|73.76|110,8,0,0|time|15|-1|1|15|0|2.44|false|false|english|none|normal|false|false|false||1674128705000
63c92d2d5ee1013d2cb45842||107.2|96.48|112|66.63|134,2,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674128684000
63c92d1c5ee1013d2cb457cf||100.8|92.86|108.8|83.1|126,4,0,1|time|15|-1|1|15|0|9.74|false|false|english|none|normal|false|false|false||1674128668000
63c92d005ee1013d2cb456f8||101.6|93.88|117.6|75.51|127,5,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674128640000
63c92cf05ee1013d2cb4567e||90.4|95.9|92|62.49|113,1,0,0|time|15|-1|1|15|0|10.94|false|false|english|none|normal|false|false|false||1674128624000
63c92cd15ee1013d2cb4559c||97.6|93.66|113.6|78.92|122,6,0,0|time|15|-1|1|15|0|10.67|false|false|english|none|normal|false|false|false||1674128593000
63c92cb55ee1013d2cb454d6||106.4|93.15|116.8|80.7|133,6,2,0|time|15|-1|1|15|0|2.03|false|false|english|none|normal|false|false|false||1674128565000
63c92ca15ee1013d2cb4542c||102.4|96.99|104.8|68.14|128,1,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674128545000
63c92c765ee1013d2cb452e8||119.2|100|119.2|85.08|149,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674128502000
63c92c665ee1013d2cb4527a||94.4|93.02|103.2|64.03|118,5,2,0|time|15|-1|0|15|1|0|false|false|english|none|normal|false|false|false||1674128486000
63c92c555ee1013d2cb451ff||100|95.04|111.2|78.44|125,4,0,0|time|15|-1|1|15|0|12.16|false|false|english|none|normal|false|false|false||1674128469000
63c92c375ee1013d2cb45142||93.6|93.75|98.4|68.02|117,2,0,0|time|15|-1|2|15|0|11.96|false|false|english|none|normal|false|false|false||1674128439000
63c92c195ee1013d2cb4507e||105.6|100|105.6|70.6|132,0,0,0|time|15|-1|1|15|0|6.95|false|false|english|none|normal|false|false|false||1674128409000
63c92c015ee1013d2cb44fcb||106.4|96.43|110.4|77.64|133,2,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674128385000
63c92bf05ee1013d2cb44f4c||89.54|88.24|103.13|73.15|112,4,2,1|time|15|-1|4|15.01|0|16.19|false|false|english|none|normal|false|false|false||1674128368000
63c92bcc5ee1013d2cb44e4a||112.8|97.96|117.6|81.67|141,2,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674128331000
63c92bbb5ee1013d2cb44dd2||100|93.57|112|75.99|125,4,2,1|time|15|-1|1|15|0|3.38|false|false|english|none|normal|false|false|false||1674128315000
63c92ba75ee1013d2cb44d28||99.2|93.28|102.4|78.97|124,3,0,1|time|15|-1|1|15|0|6.09|false|false|english|none|normal|false|false|false||1674128295000
63c92b8e5ee1013d2cb44c48||98.4|94.89|109.6|83.1|123,3,2,0|time|15|-1|6|15|0|11.89|false|false|english|none|normal|false|false|false||1674128270000
63c92b345ee1013d2cb449ba||108.8|100|108.8|75.35|136,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674128180000
63c92b235ee1013d2cb4492c||107.2|97.81|107.2|75.73|134,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674128163000
63c92b125ee1013d2cb448b5||111.93|98.59|111.93|79.64|140,0,0,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1674128146000
63c92b015ee1013d2cb44836||112|100|112|88.48|140,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674128129000
63c92af05ee1013d2cb447a2||100|99.21|100|74.73|125,0,0,0|time|15|-1|5|15|0|36.39|false|false|english|none|normal|false|false|false||1674128112000
63c92aa25ee1013d2cb4453c||86.4|98.2|86.4|73.52|108,0,0,0|time|15|-1|2|15|0|2.06|false|false|english|none|normal|false|false|false||1674128034000
63c92a7f5ee1013d2cb44422||105.6|93.38|120|80.31|132,5,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674127999000
63c92a6e5ee1013d2cb44394||108|98.62|116|78.74|135,0,1,0|time|15|-1|1|15|0|0.93|false|false|english|none|normal|false|false|false||1674127982000
63c8db8a5ee1013d2c37de4b||89.6|95.8|93.6|74.6|112,2,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674107786000
63c8db795ee1013d2c37dddc||88|97.35|88.8|75.35|110,1,0,0|time|15|-1|1|15|0|13.27|false|false|english|none|normal|false|false|false||1674107769000
63c8db5a5ee1013d2c37dd1d||81.6|92.19|102.4|67.74|102,6,0,1|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1674107738000
63c8db4a5ee1013d2c37dca4||108.8|99.28|111.2|77.55|136,1,0,0|time|15|-1|1|15|0|5.24|false|false|english|none|normal|false|false|false||1674107722000
63c67f1a5ee1013d2c928481||103.2|93.48|106.4|66.99|129,3,0,1|time|15|-1|1|15|0|5.89|false|false|english|none|normal|false|false|false||1673953050000
63c67dc25ee1013d2c927ba2||113.6|94.12|122.4|82.39|142,6,1,1|time|15|-1|1|15|0|0.71|false|false|english|none|normal|false|false|false||1673952706000
63c67db15ee1013d2c927b23||111.13|96.05|121.52|84.35|139,3,1,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1673952689000
63c67da05ee1013d2c927aaa||104|91.03|121.6|79.29|130,8,0,0|time|15|-1|1|15|0|10.57|false|false|english|none|normal|false|false|false||1673952672000
63c67d855ee1013d2c9279f4||118.4|96.84|126.4|82.03|148,3,0,0|time|15|-1|1|15|0|3.67|false|false|english|none|normal|false|false|false||1673952645000
63c67c325ee1013d2c927033||104|93.06|115.2|79.59|130,7,1,0|time|15|-1|5|15|0|21.12|false|false|english|none|normal|false|false|false||1673952306000
63c67c015ee1013d2c8d232a||90.4|88.59|119.2|76.91|113,7,4,1|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673952256000
63c67bf05ee1013d2c8d22c5||88|89.13|107.2|77.83|110,8,0,0|time|15|-1|5|15|0|20.94|false|false|english|none|normal|false|false|false||1673952240000
63c67bb05ee1013d2c8d2119||118.4|98.08|124.8|85.19|148,2,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673952176000
63c67b9f5ee1013d2c8d20a5||116|98|120|79.34|145,2,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673952159000
63c67b8f5ee1013d2c8d2043||108|95.21|113.6|73.09|135,1,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673952143000
63c67b7e5ee1013d2c8d1fd4||108|96.55|113.6|80.13|135,1,1,0|time|15|-1|1|15|0|1.19|false|false|english|none|normal|false|false|false||1673952126000
63c67b505ee1013d2c8d1e9e||112|90.85|131.2|86.45|140,9,2,0|time|15|-1|1|15|0|13.7|false|false|english|none|normal|false|false|false||1673952080000
63c67a935ee1013d2c8d1900||104|97.06|108|78.89|130,2,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673951891000
63c67a835ee1013d2c8d187d||86.4|91.13|96.8|72.61|108,5,0,2|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673951875000
63c67a725ee1013d2c8d17f6||99.2|93.1|116|86.04|124,6,1,6|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673951858000
63c67a605ee1013d2c8d176c||96|99.19|98.4|73.21|120,1,0,0|time|15|-1|3|15|0|21.71|false|false|english|none|normal|false|false|false||1673951840000
63c67a355ee1013d2c8d163e||92.8|95.45|103.2|76.09|116,2,0,0|time|15|-1|2|15|0|7.98|false|false|english|none|normal|false|false|false||1673951797000
63c4d9fe5ee1013d2c1088f8||104|94.24|104|74.32|130,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673845246000
63c4d9ee5ee1013d2c108880||93.6|93.89|103.2|74.07|117,3,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673845230000
63c4d9dd5ee1013d2c10881f||101.6|94.81|104.8|67.8|127,3,0,0|time|15|-1|1|15|0|9.44|false|false|english|none|normal|false|false|false||1673845213000
63c4d9c35ee1013d2c0de34e||100|98.45|100|67.72|125,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673845187000
63c4d9b25ee1013d2c0b3df8||97.53|93.38|107.93|68.43|122,4,2,0|time|15|-1|1|15.01|0|2.6|false|false|english|none|normal|false|false|false||1673845170000
63c3cfb87c8d4d1d81dd57f0||106.4|97.84|106.4|72.29|133,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673777080000
63c3cfa87c8d4d1d81dd578d||94.4|93.7|97.6|73.46|118,2,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673777064000
63c3cf977c8d4d1d81dd5720||95.2|94.85|108|75.68|119,4,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673777047000
63c3cf877c8d4d1d81dd56bd||96.8|95.42|100.8|75.1|121,2,1,0|time|15|-1|1|15|0|3.25|false|false|english|none|normal|false|false|false||1673777031000
63c3cf727c8d4d1d81dd563d||106.4|97.14|111.2|75.36|133,2,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673777010000
63c3cf617c8d4d1d81dd55de||107.2|98.53|107.2|75.35|134,0,0,0|time|15|-1|1|15|0|3.59|false|false|english|none|normal|false|false|false||1673776993000
63c3cf4b7c8d4d1d81dd555c||119.12|99.34|119.12|80.65|149,0,0,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1673776971000
63c3cf3b7c8d4d1d81dd550c||99.2|95.62|109.6|84.07|124,4,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673776955000
63c3cf2b7c8d4d1d81dd54bb||109.6|99.28|109.6|75.25|137,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673776939000
63c3cc1a7c8d4d1d81d7f8d4||109.6|96.75|123.2|83.52|137,2,1,0|time|15|-1|1|15|0|11.89|false|false|english|none|normal|false|false|false||1673776154000
63c3cbfd7c8d4d1d81d7f80a||116.8|94.61|133.6|85.38|146,6,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673776125000
63c3cbed7c8d4d1d81d7f79b||93.6|96.8|98.4|71.05|117,0,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673776109000
63c3cbdc7c8d4d1d81d7f71c||103.2|96.99|103.2|70.06|129,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673776092000
63c3cbcc7c8d4d1d81d7f6bc||126.4|100|126.4|89.11|158,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673776076000
63c3cbbb7c8d4d1d81d7f638||105.6|97.1|109.6|82.61|132,2,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673776059000
63c3cbab7c8d4d1d81d7f5d2||103.93|94.89|107.13|72.93|130,2,1,0|time|15|-1|2|15.01|0|1.96|false|false|english|none|normal|false|false|false||1673776043000
63c3b7ed7c8d4d1d81b7cd6e||100.8|94.33|104.8|78.44|126,1,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673770989000
63c3b7dc7c8d4d1d81b7cd10||107.2|97.12|107.2|66.23|134,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673770972000
63c3b7cc7c8d4d1d81b7ccbb||104.8|94.29|108.8|74.75|131,3,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673770956000
63c3b7bc7c8d4d1d81b7cc5f||125.6|100|125.6|80|157,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673770940000
63c3b7ab7c8d4d1d81b7cc02||91.2|93.44|95.2|64.41|114,4,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673770923000
63c3b79b7c8d4d1d81b7cba1||102.4|97.73|102.4|75.04|128,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673770907000
63c3b78b7c8d4d1d81b7cb4f||108|97.83|108|72.16|135,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673770891000
63c3b77a7c8d4d1d81b7cb02||114.4|98.62|114.4|89.54|143,0,0,0|time|15|-1|1|15|0|2.87|false|false|english|none|normal|false|false|false||1673770874000
63c3b7667c8d4d1d81b7ca92||84.8|94.07|84.8|60.94|106,0,0,0|time|15|-1|2|15|0|10.14|false|false|english|none|normal|false|false|false||1673770854000
63c3b6ab7c8d4d1d81b7c663||108.8|97.9|114.4|90.72|136,1,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673770667000
63c3b69b7c8d4d1d81b7c5f9||89.6|93.02|100.8|68.29|112,2,2,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673770651000
63c3b68b7c8d4d1d81b7c59d||105.6|95|105.6|69.78|132,0,0,0|time|15|-1|2|15|0|29.61|false|false|english|none|normal|false|false|false||1673770635000
63c3b5ea7c8d4d1d81b27a95||104.8|94.12|122.4|84.31|131,6,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673770474000
63c3b5da7c8d4d1d81b27a39||93.6|91.18|107.2|82.69|117,6,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673770458000
63c3b5ca7c8d4d1d81b279e2||107.2|97.84|111.2|83.07|134,2,0,0|time|15|-1|2|15|0|6.95|false|false|english|none|normal|false|false|false||1673770442000
63c3b51a7c8d4d1d81b27611||102.4|93.66|110.4|73.32|128,4,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673770266000
63c3b50a7c8d4d1d81b275b9||99.2|95|111.2|81.79|124,4,0,1|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673770250000
63c3b4fa7c8d4d1d81b27559||107.2|92.11|120.8|79.34|134,7,1,1|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673770234000
63c3b4d67c8d4d1d81b2748e||99.2|96.21|104|74.36|124,2,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673770198000
63c3b4c67c8d4d1d81b2743e||100.8|95.04|111.2|72.87|126,2,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673770182000
63c3b4b67c8d4d1d81b273d9||95.2|94.07|105.6|67.8|119,4,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673770166000
63c3b4a57c8d4d1d81b27379||104|95.74|109.6|77.42|130,2,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673770149000
63c3b4957c8d4d1d81b27319||102.4|96.99|106.4|77.12|128,2,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673770133000
63c3b4857c8d4d1d81b272bf||109.6|100|109.6|78.52|137,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673770117000
63c3b4747c8d4d1d81b2723b||111.2|97.89|111.2|78.57|139,0,0,0|time|15|-1|1|15|0|9.48|false|false|english|none|normal|false|false|false||1673770100000
63c3b4577c8d4d1d81b2717f||116|98.64|116|74.13|145,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673770071000
63c3b31b7c8d4d1d81b26a08||105.6|100|105.6|77.58|132,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673769755000
63c3b30b7c8d4d1d81b269b5||108|97.89|113.6|81.56|135,2,0,0|time|15|-1|1|15|0|8.61|false|false|english|none|normal|false|false|false||1673769739000
63c3b2f17c8d4d1d81b26917||112|97.26|115.2|76.73|140,2,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673769713000
63c3b2e17c8d4d1d81b268be||112|98.62|112|80.49|140,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673769697000
63c3b2d17c8d4d1d81b26877||91.2|93.85|101.6|71.84|114,3,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673769681000
63c3b2c07c8d4d1d81b2681e||91.2|95.16|98.4|71.22|114,4,0,0|time|15|-1|2|15|0|9.1|false|false|english|none|normal|false|false|false||1673769664000
63c2621a7c8d4d1d81af7be9||104.8|99.26|104.8|72.19|131,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673683482000
63c261ec7c8d4d1d81af7ae6||97.6|90|118.4|74.7|122,7,3,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673683436000
63c261dc7c8d4d1d81af7a8e||109.6|97.95|116.8|86.75|137,1,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673683420000
63c261cc7c8d4d1d81af7a33||103.2|98.47|103.2|73.4|129,0,0,0|time|15|-1|1|15|0|2.95|false|false|english|none|normal|false|false|false||1673683404000
63c261a07c8d4d1d81af7933||113.6|97.35|120.8|75.01|142,2,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673683360000
63c261907c8d4d1d81af78ce||78.4|86.03|106.4|75.02|98,10,2,1|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673683344000
63c2617f7c8d4d1d81af7866||96.8|89.04|115.2|72.57|121,6,4,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673683327000
63c2616f7c8d4d1d81af780a||124|96.91|129.6|88.19|155,3,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673683311000
63c2615e7c8d4d1d81af779e||96|96.18|103.2|70.3|120,2,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673683294000
63c2614e7c8d4d1d81af7750||116.8|96.15|124.8|90.19|146,4,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673683278000
63c2613e7c8d4d1d81af76eb||108.8|96.6|115.2|72.57|136,2,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673683262000
63c260eb7c8d4d1d81aa2f16||98.4|94.7|98.4|71.19|123,0,0,0|time|15|-1|1|15|0|7.21|false|false|english|none|normal|false|false|false||1673683179000
63c260d27c8d4d1d81aa2e73||75.2|82.84|100|74.32|94,9,3,1|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673683154000
63c260c27c8d4d1d81aa2e2d||102.4|95.07|109.6|68|128,1,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673683138000
63c2607f7c8d4d1d81aa2cd0||108.73|93.84|115.12|77.04|136,5,1,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1673683071000
63c2606e7c8d4d1d81aa2c6a||91.2|91.41|97.6|70.09|114,4,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673683054000
63c2605e7c8d4d1d81aa2bff||80|84.25|96.8|64.48|100,10,3,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673683038000
63c2604d7c8d4d1d81aa2b97||90.4|90.51|100.8|69.85|113,2,1,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673683021000
63c2603d7c8d4d1d81aa2b34||99.2|97.64|99.2|75.28|124,0,0,0|time|15|-1|0|15|0|0|false|false|english|none|normal|false|false|false||1673683005000
63c25fd57c8d4d1d81aa28c7||96|87.33|120|77.79|120,10,4,1|time|15|-1|3|15|0|41.23|false|false|english|none|normal|false|false|false||1673682901000
63c25f997c8d4d1d81aa273f||113.6|96.1|123.2|86.01|142,4,0,0|time|15|-1|2|15|0|15.47|false|false|english|none|normal|false|false|false||1673682841000
63c25f787c8d4d1d81aa2661||98.4|92.81|108.8|79.73|123,4,1,0|time|15|-1|2|15|0|11.14|false|false|english|none|normal|false|false|false||1673682808000
63c25f5a7c8d4d1d81aa25a2||90.4|88.73|111.2|69.42|113,9,1,1|time|15|-1|1|15|0|4.9|false|false|english|none|normal|false|false|false||1673682778000
