StockID,TradeVolume,Transaction,TradeValue,Open,Max,Min,Close,Change,date
077746,2000,2,480,0.23,0.25,0.23,0.25,0.0,2023-02-01
07774P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077753,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077755,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077756,200000,2,38000,0.19,0.19,0.19,0.19,0.01,2023-02-01
077757,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07775P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077768,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077769,111000,2,73360,0.66,0.76,0.66,0.76,0.1,2023-02-01
07776P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077770,434000,22,168020,0.36,0.5,0.35,0.39,0.12,2023-02-01
077771,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077773,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077774,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077775,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077777,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07777P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077780,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077781,20000,1,2400,0.12,0.12,0.12,0.12,-0.03,2023-02-01
077784,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077785,5000,1,8800,1.76,1.76,1.76,1.76,-0.54,2023-02-01
077786,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077787,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07778P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077792,1151000,10,193200,0.14,0.2,0.14,0.16,0.0,2023-02-01
07779P,11000,2,7790,0.71,0.71,0.69,0.69,-0.11,2023-02-01
07780P,100000,1,8000,0.08,0.08,0.08,0.08,-0.03,2023-02-01
07781P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07782P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077838,110000,3,74800,0.68,0.68,0.68,0.68,0.03,2023-02-01
077839,649000,19,127410,0.28,0.28,0.18,0.19,0.0,2023-02-01
07783P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077840,563000,6,16900,0.03,0.04,0.03,0.04,-0.01,2023-02-01
077842,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077845,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077846,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077847,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077848,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077849,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07784P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077850,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077851,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077855,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077857,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077858,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077859,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07785P,1153000,8,545090,0.46,0.5,0.46,0.5,-0.15,2023-02-01
077861,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077864,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077866,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077867,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077869,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077875,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077876,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077877,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077878,10000,1,1000,0.1,0.1,0.1,0.1,0.0,2023-02-01
077882,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077883,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077885,460000,3,4610,0.01,0.02,0.01,0.02,0.0,2023-02-01
077888,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077889,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07788P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077891,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077894,205000,3,30300,0.14,0.16,0.14,0.16,0.0,2023-02-01
077895,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077896,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077897,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077898,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077899,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07789P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077900,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077901,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077902,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077903,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077904,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077905,14000,1,700,0.05,0.05,0.05,0.05,0.0,2023-02-01
077919,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077920,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077921,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077922,75000,1,84750,1.13,1.13,1.13,1.13,0.0,2023-02-01
077923,28000,12,7060,0.23,0.26,0.23,0.26,0.04,2023-02-01
077924,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077928,8000,1,6560,0.82,0.82,0.82,0.82,0.0,2023-02-01
077929,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07792P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077931,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077935,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077936,99000,1,990,0.01,0.01,0.01,0.01,-0.04,2023-02-01
077939,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077944,399000,6,250900,0.62,0.67,0.62,0.67,0.15,2023-02-01
077945,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077951,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077954,1127000,13,342710,0.32,0.33,0.27,0.3,-0.04,2023-02-01
077955,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077956,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077958,200000,2,49000,0.24,0.25,0.24,0.25,0.06,2023-02-01
07795P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07796P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077970,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077971,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077974,29000,2,39390,1.36,1.36,1.35,1.35,0.08,2023-02-01
077975,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077976,59000,2,69330,1.18,1.18,1.17,1.17,0.0,2023-02-01
077977,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077978,30000,1,5700,0.19,0.19,0.19,0.19,0.0,2023-02-01
077979,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07797P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077980,15000,3,2750,0.19,0.19,0.18,0.18,-0.01,2023-02-01
077981,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077982,11000,2,1000,0.09,0.1,0.09,0.1,0.01,2023-02-01
077983,285000,10,101950,0.36,0.38,0.35,0.36,0.04,2023-02-01
077984,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077985,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077986,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07798P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077990,40000,3,146100,3.62,3.71,3.62,3.71,0.34,2023-02-01
077991,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
077993,10000,1,35900,3.59,3.59,3.59,3.59,0.0,2023-02-01
07799P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078008,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078009,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07800P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078014,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078015,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078016,96000,2,19680,0.21,0.21,0.2,0.2,0.0,2023-02-01
078017,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07801P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078021,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078022,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078023,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078024,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078025,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078026,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07802P,1432000,3,14320,0.01,0.01,0.01,0.01,0.0,2023-02-01
078030,6000,2,8040,1.32,1.36,1.32,1.36,0.14,2023-02-01
078031,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078033,6000,3,4440,0.71,0.79,0.71,0.72,0.01,2023-02-01
07803P,20000,2,3800,0.19,0.19,0.19,0.19,-0.05,2023-02-01
078040,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078043,8000,1,960,0.12,0.12,0.12,0.12,0.0,2023-02-01
078044,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078049,208000,11,352930,1.67,1.75,1.67,1.75,0.33,2023-02-01
07804P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078052,250000,2,52500,0.18,0.23,0.18,0.23,0.07,2023-02-01
078054,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078055,31000,2,6610,0.31,0.31,0.21,0.21,-0.01,2023-02-01
078056,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07805P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07806P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078073,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078074,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078075,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078076,581000,19,834350,1.33,1.47,1.33,1.44,-0.13,2023-02-01
078077,1869000,50,488460,0.25,0.3,0.24,0.27,0.06,2023-02-01
07807P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078084,510000,3,540900,1.06,1.09,1.06,1.09,-0.02,2023-02-01
078085,2000,2,2490,1.25,1.25,1.24,1.24,-0.04,2023-02-01
078086,12000,2,12340,1.02,1.07,1.02,1.07,0.04,2023-02-01
07808P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078092,220000,7,227740,1.05,1.05,0.97,1.0,0.01,2023-02-01
078094,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078095,298000,11,560410,1.88,1.94,1.8,1.85,-0.04,2023-02-01
078108,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078116,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078117,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07811P,9000,3,580,0.06,0.07,0.06,0.07,0.01,2023-02-01
078123,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078124,577000,8,669920,1.14,1.19,1.14,1.16,0.07,2023-02-01
07812P,45000,6,13640,0.31,0.31,0.29,0.29,-0.13,2023-02-01
07813P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078142,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078144,20000,2,13200,0.65,0.67,0.65,0.67,0.13,2023-02-01
078145,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078146,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078147,22000,4,11870,0.56,0.56,0.51,0.56,0.05,2023-02-01
078148,31000,1,34100,1.1,1.1,1.1,1.1,-0.06,2023-02-01
07814P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078151,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078155,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078156,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07815P,141000,6,146160,1.06,1.06,1.03,1.03,0.0,2023-02-01
078168,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07816P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078170,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078171,189000,6,130490,0.71,0.71,0.64,0.64,-0.09,2023-02-01
078173,42000,1,57960,1.38,1.38,1.38,1.38,0.0,2023-02-01
078176,2000000,5,60000,0.03,0.03,0.03,0.03,0.0,2023-02-01
07817P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078185,1000,1,250,0.25,0.25,0.25,0.25,0.0,2023-02-01
07818P,39000,3,17880,0.5,0.5,0.43,0.43,-0.11,2023-02-01
078190,50000,1,55500,1.11,1.11,1.11,1.11,0.11,2023-02-01
078192,200000,4,26200,0.12,0.14,0.12,0.14,0.0,2023-02-01
078195,174000,5,144130,0.65,0.84,0.65,0.82,0.3,2023-02-01
078196,59000,2,91680,1.56,1.56,1.52,1.52,0.03,2023-02-01
078197,20000,3,25650,1.3,1.31,1.26,1.26,0.03,2023-02-01
078198,4000,2,3620,0.93,0.93,0.88,0.88,0.0,2023-02-01
078199,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07819P,941000,20,537340,0.65,0.65,0.53,0.55,-0.13,2023-02-01
078200,30000,1,29700,0.99,0.99,0.99,0.99,0.03,2023-02-01
078202,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078203,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078208,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07820P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078210,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078211,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078212,5000,1,500,0.1,0.1,0.1,0.1,0.0,2023-02-01
078213,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078214,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07821P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078222,10000,1,14200,1.42,1.42,1.42,1.42,-0.01,2023-02-01
078223,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078224,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078225,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078227,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07822P,549000,15,225930,0.44,0.47,0.4,0.4,-0.07,2023-02-01
078230,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078231,20000,2,53800,2.69,2.69,2.69,2.69,0.26,2023-02-01
078232,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078233,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078234,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078237,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07823P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07824P,85000,2,6800,0.08,0.08,0.08,0.08,0.0,2023-02-01
078250,10000,1,800,0.08,0.08,0.08,0.08,0.02,2023-02-01
078252,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078253,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078254,92000,2,30140,0.39,0.39,0.32,0.32,0.0,2023-02-01
078256,10000,1,24100,2.41,2.41,2.41,2.41,0.1,2023-02-01
078257,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078258,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078259,280000,5,37500,0.14,0.14,0.13,0.14,0.02,2023-02-01
07825P,1000,1,520,0.52,0.52,0.52,0.52,-0.05,2023-02-01
078260,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078261,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078262,20000,1,7400,0.37,0.37,0.37,0.37,0.02,2023-02-01
078263,613000,3,283980,0.46,0.47,0.46,0.47,0.0,2023-02-01
078264,10000,1,600,0.06,0.06,0.06,0.06,-0.01,2023-02-01
078265,5000,1,1250,0.25,0.25,0.25,0.25,0.02,2023-02-01
078268,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078269,2000,1,520,0.26,0.26,0.26,0.26,0.0,2023-02-01
07826P,2000,1,340,0.17,0.17,0.17,0.17,-0.01,2023-02-01
078270,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078271,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078273,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078279,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07827P,14000,3,7760,0.55,0.58,0.55,0.58,-0.02,2023-02-01
07828P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07830P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078312,162000,15,349110,2.19,2.31,2.1,2.27,0.09,2023-02-01
078313,106000,10,276880,2.55,2.67,2.52,2.67,0.08,2023-02-01
078317,100000,2,413000,4.13,4.13,4.13,4.13,0.0,2023-02-01
078318,100000,2,187100,1.97,1.97,1.87,1.87,0.04,2023-02-01
07831P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078325,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078328,10000,1,1000,0.1,0.1,0.1,0.1,-0.01,2023-02-01
07832P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078332,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078336,580000,14,277700,0.48,0.5,0.46,0.48,0.01,2023-02-01
07833P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078341,1000,1,530,0.53,0.53,0.53,0.53,0.04,2023-02-01
078343,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078344,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07834P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078352,421000,7,166030,0.39,0.43,0.37,0.4,0.06,2023-02-01
078354,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078355,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078357,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078358,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07835P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078365,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078366,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07836P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07837P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078382,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078387,142000,3,39760,0.28,0.28,0.28,0.28,0.01,2023-02-01
078388,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07838P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078390,333000,8,155530,0.47,0.48,0.39,0.39,-0.06,2023-02-01
078391,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078392,20000,1,2200,0.11,0.11,0.11,0.11,0.0,2023-02-01
078393,8000,6,8190,0.96,1.09,0.96,1.09,0.0,2023-02-01
078394,12000,1,600,0.05,0.05,0.05,0.05,0.0,2023-02-01
078395,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07839P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078401,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078402,20000,2,26000,1.31,1.31,1.29,1.29,0.08,2023-02-01
078403,80000,2,31200,0.39,0.39,0.39,0.39,0.0,2023-02-01
078408,336000,15,247670,0.77,0.79,0.7,0.73,-0.04,2023-02-01
07840P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078411,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078414,1000,1,800,0.8,0.8,0.8,0.8,0.0,2023-02-01
078415,29000,1,33350,1.15,1.15,1.15,1.15,0.1,2023-02-01
078416,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07841P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078424,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078426,5000,1,4700,0.94,0.94,0.94,0.94,-0.03,2023-02-01
078427,10000,2,7100,0.72,0.72,0.7,0.7,-0.01,2023-02-01
078429,20000,3,3300,0.18,0.18,0.16,0.16,-0.02,2023-02-01
07842P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078430,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078431,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078432,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078437,126000,3,184460,1.47,1.47,1.44,1.44,0.03,2023-02-01
078439,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07843P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078449,41000,4,57420,1.33,1.48,1.33,1.48,0.17,2023-02-01
07844P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078458,60000,2,16200,0.29,0.29,0.25,0.25,-0.04,2023-02-01
078459,33000,3,24150,0.72,0.75,0.72,0.75,0.12,2023-02-01
07845P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078467,21000,4,17570,0.85,0.85,0.82,0.82,0.02,2023-02-01
078468,39000,1,28470,0.73,0.73,0.73,0.73,0.01,2023-02-01
07846P,10000,1,2400,0.24,0.24,0.24,0.24,-0.04,2023-02-01
078471,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078472,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078473,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078475,20000,2,77500,3.88,3.88,3.87,3.87,-0.17,2023-02-01
078479,98000,4,180400,1.82,1.85,1.79,1.79,-0.16,2023-02-01
07847P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078480,200000,4,121500,0.61,0.61,0.6,0.6,-0.02,2023-02-01
078482,154000,3,43120,0.28,0.28,0.28,0.28,-0.01,2023-02-01
07848P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078490,40000,4,45800,1.13,1.16,1.13,1.14,0.0,2023-02-01
07849P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078504,36000,5,62460,1.73,1.76,1.67,1.76,0.14,2023-02-01
078508,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078509,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07850P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078511,20000,2,15700,0.78,0.79,0.78,0.79,0.05,2023-02-01
078512,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078513,1000,1,1600,1.6,1.6,1.6,1.6,0.05,2023-02-01
078514,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078515,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078516,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078517,35000,5,5800,0.18,0.18,0.15,0.15,-0.09,2023-02-01
078518,6000,1,5580,0.93,0.93,0.93,0.93,-0.01,2023-02-01
07851P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078520,17000,1,3060,0.18,0.18,0.18,0.18,0.0,2023-02-01
078521,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078522,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078526,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078527,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07852P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078531,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07853P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078547,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078548,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078549,7000,3,39300,5.6,5.7,5.6,5.7,0.25,2023-02-01
07854P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078550,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078551,33000,2,132560,4.0,4.02,4.0,4.02,-0.02,2023-02-01
078552,151000,9,45900,0.31,0.31,0.29,0.3,-0.02,2023-02-01
078553,25000,1,12750,0.51,0.51,0.51,0.51,0.0,2023-02-01
078554,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07855P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07856P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078579,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07857P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078580,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078584,1000,1,2230,2.23,2.23,2.23,2.23,0.15,2023-02-01
078589,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07858P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078591,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078592,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078593,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078597,5000,1,34000,6.8,6.8,6.8,6.8,0.45,2023-02-01
07859P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078600,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078601,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078605,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078609,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
07860P,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078610,169000,11,229300,1.4,1.4,1.28,1.38,0.08,2023-02-01
078611,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078612,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078613,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
078614,0,0,0,0.0,0.0,0.0,0.0,0.0,2023-02-01
